-10.61108559,78.19665753,0
-10.61108559,78.19665753,0
-11.84888723,77.64898198,0
-11.84888723,77.64898198,0
-12.38399656,77.39186294,0
-12.38399656,77.39186294,0
-12.42553568,77.37139489,0
-12.42553568,77.37139489,0
-12.72546567,77.22144138,0
-12.72546567,77.22144138,0
-12.76556609,77.20110487,0
-12.76556609,77.20110487,0
-12.91514976,77.12464722,0
-12.91514976,77.12464722,0
-13.21284047,76.9696863,0
-13.21284047,76.9696863,0
-14.44169152,76.29075121,0
-14.44169152,76.29075121,0
-14.73084331,76.12184219,0
-14.73084331,76.12184219,0
-15.07147389,75.91839722,0
-15.07147389,75.91839722,0
-15.01108718,75.95481587,0
-15.01108718,75.95481587,0
-15.12468941,75.88617767,0
-15.12468941,75.88617767,0
-15.29627818,75.78148604,0
-15.29627818,75.78148604,0
-15.52436353,75.64042732,0
-15.52436353,75.64042732,0
-15.66574293,75.55190453,0
-15.66574293,75.55190453,0
-16.08529808,75.28430468,0
-16.08529808,75.28430468,0
-16.2245763,75.19384834,0
-16.2245763,75.19384834,0
-16.50100198,75.01192167,0
-16.50100198,75.01192167,0
-16.88944364,74.75087558,0
-16.88944364,74.75087558,0
-17.25514823,74.49933247,0
-17.25514823,74.49933247,0
-17.65525963,74.21768469,0
-17.65525963,74.21768469,0
-17.78795713,74.12278599,0
-17.78795713,74.12278599,0
-18.16556463,73.84866628,0
-18.16556463,73.84866628,0
-18.39653977,73.67801261,0
-18.39653977,73.67801261,0
-18.76838492,73.39850693,0
-18.76838492,73.39850693,0
-18.88378484,73.3105632,0
-18.88378484,73.3105632,0
-19.25073313,73.02712453,0
-19.25073313,73.02712453,0
-19.60522396,72.74780038,0
-19.60522396,72.74780038,0
-19.95752484,72.46480742,0
-19.95752484,72.46480742,0
-20.19322698,72.27245572,0
-20.19322698,72.27245572,0
-20.42271489,72.08283807,0
-20.42271489,72.08283807,0
-20.77262039,71.78926153,0
-20.77262039,71.78926153,0
-21.00322432,71.59281845,0
-21.00322432,71.59281845,0
-21.23132341,71.39618047,0
-21.23132341,71.39618047,0
-21.5719706,71.09818041,0
-21.5719706,71.09818041,0
-21.79716251,70.89831137,0
-21.79716251,70.89831137,0
-22.1363884,70.59288819,0
-22.1363884,70.59288819,0
-22.35752162,70.39096111,0
-22.35752162,70.39096111,0
-22.57701255,70.18831107,0
-22.57701255,70.18831107,0
-22.91291287,69.87386684,0
-22.91291287,69.87386684,0
-23.13598626,69.66213721,0
-23.13598626,69.66213721,0
-23.67971014,69.13624771,0
-23.67971014,69.13624771,0
-24.00988567,68.81003666,0
-24.00988567,68.81003666,0
-24.55552578,68.25941284,0
-24.55552578,68.25941284,0
-24.75717924,68.05223836,0
